InNum,CallDateTime,Address,AptLot,geox,geoy,ExtNatureDisplayName,Report,PolArea,DOW,Hour
2018054104,"3/18/2018 3:25:25 PM","801 VANDIVER DR","          ",1689514.38,1142741.75,LARCENY,,"10E ",Sunday,15
2018054103,"3/18/2018 3:21:31 PM","3020 PARIS RD","          ",1699689.88,1146064.63,"SUSPICIOUS INCIDENT",,"40W ",Sunday,15
2018054101,"3/18/2018 3:15:04 PM","E SEXTON RD/MARY ST","          ",1686765.88,1138427.25,"911 CHECKS",,"20E ",Sunday,15
2018054100,"3/18/2018 3:13:55 PM","3410 CLARK LN","          ",1700879.88,1139565,"911 CHECKS",,"40W ",Sunday,15
2018054096,"3/18/2018 3:07:06 PM","3000-BLK PARIS RD","BLK       ",1699209.63,1146126.75,TRAFFIC,,"40W ",Sunday,15
2018054093,"3/18/2018 2:58:52 PM","3401 PONDEROSA ST","          ",1697326.5,1121027.63,"CIVIL MATTER",,"80S ",Sunday,14
2018054086,"3/18/2018 2:43:34 PM","503 E NIFONG BLVD","          ",1687941.13,1120908.75,LARCENY,2018002926,"60E ",Sunday,14
2018054082,"3/18/2018 2:28:24 PM","E WORLEY ST/NOBLE CT","          ",1686435,1137721.38,"TRAFFIC STOP",,"20E ",Sunday,14
2018054080,"3/18/2018 2:21:40 PM","27-J CONLEY RD","J         ",1698395.38,1134941,TRESPASSING,,"80N ",Sunday,14
2018054079,"3/18/2018 2:21:19 PM","BERNADETTE DR/W WORLEY ST","          ",1677666.5,1138776.88,"TRAFFIC STOP",,"10W ",Sunday,14
2018054077,"3/18/2018 2:10:14 PM","2917 LEEWAY DR","          ",1698791.88,1148398.25,"RECOVER PROPERTY",2018002924,"30N ",Sunday,14
2018054072,"3/18/2018 2:07:01 PM","E BROADWAY/BROADWAY VILLAGE DR","          ",1696662.13,1133807.38,"LEAVING THE SCENE ACCIDENT",2018002925,"80S ",Sunday,14
2018054069,"3/18/2018 2:03:01 PM","414 OAK ST","          ",1685819.5,1137498.13,"ASSIST CITIZEN",,"    ",Sunday,14
2018054063,"3/18/2018 1:51:44 PM","PANORAMA LN/N PROVIDENCE RD","          ",1687144.63,1154376.63,DISTURBANCE,2018002927,"10E ",Sunday,13
2018054062,"3/18/2018 1:49:36 PM","4400-A STEVENDAVE DR","A         ",1705462.88,1143705.5,TRESPASSING,,"40E ",Sunday,13
2018054061,"3/18/2018 1:45:02 PM","BALLENGER PL/CLARK LN","          ",1706533.25,1139721.25,"TRAFFIC STOP",,"    ",Sunday,13
2018054058,"3/18/2018 1:42:48 PM","3401 CLARK LN","          ",1701030.88,1140066.63,"SUSPICIOUS INCIDENT",,"40W ",Sunday,13
2018054057,"3/18/2018 1:38:31 PM","W BROADWAY/N WEST BLVD","          ",1682269.63,1135590.25,"TRAFFIC STOP",,"50E ",Sunday,13
2018054056,"3/18/2018 1:33:21 PM","2904-57 RANGE LINE ST","57        ",1690282.88,1145892.88,"KEEP THE PEACE",,"30S ",Sunday,13
2018054054,"3/18/2018 1:32:08 PM","E BUSINESS LOOP 70/RANGE LINE ST","          ",1690228.38,1139946.5,"TRAFFIC STOP",,"20E ",Sunday,13
2018054049,"3/18/2018 1:20:45 PM","601-C E BUSINESS LOOP 70","C         ",1688566.38,1140142.75,"TRAFFIC STOP",,"20E ",Sunday,13
2018054048,"3/18/2018 1:17:20 PM","27-D BROADWAY VILLAGE DR","D         ",1696913.13,1133292.25,HARASSMENT,,"80S ",Sunday,13
2018054047,"3/18/2018 1:13:38 PM","N STADIUM BLVD/AARON DR","          ",1677091,1142746.75,"TRAFFIC STOP",,"10W ",Sunday,13
2018054046,"3/18/2018 1:07:44 PM","7007 MADISON CREEK DR","          ",1673906.5,1107005,DISTURBANCE,2018002923,"60W ",Sunday,13
2018054044,"3/18/2018 1:01:49 PM","905 CANTERBURY DR","          ",1682297.5,1122228.63,"PEACE DISTURBANCE",,"60E ",Sunday,13
2018054043,"3/18/2018 12:58:45 PM","1508 BODIE DR","          ",1692650.88,1155418.63,"SUSPICIOUS INCIDENT",,"30N ",Sunday,12
2018054040,"3/18/2018 12:47:42 PM","ROGERS ST/PARK AVE","          ",1690967.75,1137120.5,"TRAFFIC STOP",,"20E ",Sunday,12
2018054036,"3/18/2018 12:38:40 PM","RANGE LINE ST/SMITH ST","          ",1690229.38,1139239,"TRAFFIC STOP",,"20E ",Sunday,12
2018054034,"3/18/2018 12:35:19 PM","2006 RASHID CT","          ",1676852.13,1144642.38,"SUSPICIOUS VEHICLE",,"10W ",Sunday,12
2018054032,"3/18/2018 12:32:50 PM","ROGERS ST/N TENTH ST","          ",1689784.75,1137229.63,"TRAFFIC STOP",,"20E ",Sunday,12
2018054028,"3/18/2018 12:22:23 PM","E BUSINESS LOOP 70/I70 E","          ",1697316.88,1139774.75,"TRAFFIC STOP",,"40W ",Sunday,12
2018054027,"3/18/2018 12:20:12 PM","1119-A ELLETA BLVD","A         ",1690942.63,1144057.63,BURGLARY,2018002922,"30S ",Sunday,12
2018054025,"3/18/2018 12:19:40 PM","2518 E BUSINESS LOOP 70","          ",1697267.63,1139554,"CHECK SUBJECT",,"40W ",Sunday,12
2018054024,"3/18/2018 12:18:45 PM","2712 PARIS RD","          ",1698578.25,1145352.25,"TRAFFIC STOP",,"40W ",Sunday,12
2018054022,"3/18/2018 12:12:54 PM","N OLD 63/ALFRED ST","          ",1693867.63,1137565.13,"SUSPICIOUS INCIDENT",,"80N ",Sunday,12
2018054021,"3/18/2018 12:10:07 PM","2007 GUS CT","          ",1676393.5,1144481.38,"TRAFFIC HAZARD",,"10W ",Sunday,12
2018054018,"3/18/2018 12:02:30 PM","2300-A E WALNUT ST","A         ",1696099.13,1135656.88,"CHECK BUILDING",,"80N ",Sunday,12
2018054012,"3/18/2018 11:55:34 AM","FAY ST/E BUSINESS LOOP 70","          ",1690853.38,1139904.63,"TRAFFIC STOP",,"20E ",Sunday,11
2018054011,"3/18/2018 11:53:41 AM","1412 RANGE LINE ST","          ",1690457.88,1140688.25,"TRAFFIC STOP",,"30S ",Sunday,11
2018054010,"3/18/2018 11:52:49 AM","2508 HILLSHIRE DR","          ",1676658.13,1126011.63,"CHECK BUILDING",,"50W ",Sunday,11
2018054008,"3/18/2018 11:51:48 AM","2900-B PARIS RD","B         ",1699171,1145654,"ASSIST CITIZEN",,"40W ",Sunday,11
2018054005,"3/18/2018 11:34:00 AM","1412 RANGE LINE ST","          ",1690457.88,1140688.25,"TRAFFIC STOP",,"30S ",Sunday,11
2018054004,"3/18/2018 11:33:03 AM","VANDIVER DR/PARKER ST","          ",1693546,1142528.25,"TRAFFIC HAZARD",,"    ",Sunday,11
2018054001,"3/18/2018 11:28:43 AM","E WORLEY ST/WOODLAWN AVE","          ",1687058,1137589.25,"TRAFFIC STOP",,"20E ",Sunday,11
2018053991,"3/18/2018 11:09:18 AM","ANTHONY ST/S COLLEGE AVE","          ",1691066.13,1134040.63,"911 CHECKS",,"70  ",Sunday,11
2018053989,"3/18/2018 11:08:27 AM","4200-BLK MEXICO GRAVEL RD","BLK       ",1704828.38,1147685.63,"TRAFFIC STOP",,"40E ",Sunday,11
2018053988,"3/18/2018 11:05:18 AM","3300-BLK PREMIER LN","BLK       ",1700486.63,1151851.38,"911 CHECKS",,"30N ",Sunday,11
2018053987,"3/18/2018 11:03:27 AM","N EIGHTH ST/LYON ST","          ",1689228.88,1136852,"TRAFFIC STOP",2018002921,"20E ",Sunday,11
2018053984,"3/18/2018 10:55:47 AM","E STADIUM BLVD/S PROVIDENCE RD","          ",1687533,1130397.13,"TRAFFIC STOP",,"60E ",Sunday,10
2018053981,"3/18/2018 10:43:24 AM","I70 DR SE/CONNECTOR NB","          ",1699490.25,1138252.63,"TRAFFIC HAZARD",,"80N ",Sunday,10
2018053978,"3/18/2018 10:34:23 AM","4500 BETHEL ST","          ",1684820.38,1117659,"RECOVER PROPERTY",2018002929,"60W ",Sunday,10
2018053974,"3/18/2018 10:28:53 AM","1612 N PROVIDENCE RD","          ",1688133.75,1142247.63,"CHECK SUBJECT",,"10E ",Sunday,10
2018053972,"3/18/2018 10:16:25 AM","BLUE RIDGE RD/N PROVIDENCE RD","          ",1687776.5,1146967.13,"TRAFFIC STOP",,"10E ",Sunday,10
2018053967,"3/18/2018 10:08:50 AM","RANGE LINE ST/SMILEY LN","          ",1690534.25,1150492.88,"TRAFFIC STOP",2018002919,"30N ",Sunday,10
2018053966,"3/18/2018 10:07:08 AM","RANGE LINE ST/BLUE RIDGE RD","          ",1689882.88,1146731.88,"TRAFFIC STOP",,"30S ",Sunday,10
2018053961,"3/18/2018 9:54:20 AM","240-4 APPLE TREE CT","4         ",1684037,1116109.75,"MISSING VEHICLE",,"60W ",Sunday,09
2018053958,"3/18/2018 9:51:53 AM","RANGE LINE ST/SMILEY LN","          ",1690534.25,1150492.88,"TRAFFIC STOP",,"30N ",Sunday,09
2018053956,"3/18/2018 9:51:52 AM","5 SCOTT BLVD","          ",1669031.5,1136830.75,"CHECK THE WELFARE",,"50W ",Sunday,09
2018053954,"3/18/2018 9:45:18 AM","VANDIVER DR/RANGE LINE ST","          ",1689956,1142473.63,"TRAFFIC STOP",,"30S ",Sunday,09
2018053948,"3/18/2018 9:32:53 AM","2604 N STADIUM BLVD","          ",1675917.38,1146709.88,"LAW ALARM",,"10W ",Sunday,09
2018053945,"3/18/2018 9:28:29 AM","3100-BLK ROCK QUARRY RD","BLK       ",1693039.88,1122507.25,"911 CHECKS",,"80S ",Sunday,09
2018053943,"3/18/2018 9:24:00 AM","N PROVIDENCE RD/VANDIVER DR","          ",1687703,1142786.5,"TRAFFIC STOP",,"10E ",Sunday,09
2018053941,"3/18/2018 9:23:08 AM","601 BIG BEAR BLVD","          ",1688465.75,1144893.5,"LAW ALARM",,"10E ",Sunday,09
2018053940,"3/18/2018 9:19:29 AM","5101 GRANITE DR","          ",1708552.25,1148889.25,"LAW ALARM",,"40E ",Sunday,09
2018053937,"3/18/2018 9:12:47 AM","N PROVIDENCE RD/VANDIVER DR","          ",1687703,1142786.5,"TRAFFIC STOP",,"10E ",Sunday,09
2018053935,"3/18/2018 9:11:00 AM","3600 W BROADWAY","          ",1671927.38,1136783,"911 CHECKS",,"50W ",Sunday,09
2018053934,"3/18/2018 9:09:22 AM","3410 CLARK LN","          ",1700879.88,1139565,VANDALISM,2018002918,"40W ",Sunday,09
2018053933,"3/18/2018 9:07:12 AM","20-202 E SOUTHAMPTON DR","202       ",1686056.25,1116297.25,LARCENY,2018002920,"60W ",Sunday,09
2018053929,"3/18/2018 8:52:44 AM","HITT ST/ROLLINS ST","          ",1689974.5,1131996.5,"TRAFFIC STOP",2018002917,MUG1,Sunday,08
2018053925,"3/18/2018 8:39:23 AM","300 HITT ST","          ",1690090.13,1134275.5,VANDALISM,2018002916,"70  ",Sunday,08
2018053924,"3/18/2018 8:38:31 AM","3200 N STADIUM BLVD","          ",1673217.88,1148014.63,LARCENY,2018002915,"10W ",Sunday,08
2018053923,"3/18/2018 8:37:41 AM","304-100 S NINTH ST","100       ",1689488.75,1134203.5,LARCENY,2018002914,"70D ",Sunday,08
2018053922,"3/18/2018 8:36:43 AM","2403-B RANGE LINE ST","B         ",1689643.25,1144281,LARCENY,2018002913,"30S ",Sunday,08
2018053921,"3/18/2018 8:33:19 AM","604 DUSTIN DR","          ",1683413.88,1114307.38,LARCENY,2018002912,"60W ",Sunday,08
2018053919,"3/18/2018 8:28:22 AM","1534 BODIE DR","          ",1693030.13,1155649,"LAW ALARM",,"30N ",Sunday,08
2018053917,"3/18/2018 8:23:06 AM","E BUSINESS LOOP 70/RANGE LINE ST","          ",1690228.38,1139946.5,"TRAFFIC STOP",,"20E ",Sunday,08
2018053916,"3/18/2018 8:22:14 AM","2904-18 RANGE LINE ST","18        ",1690263.13,1146128.25,"CIVIL MATTER",,"30S ",Sunday,08
2018053913,"3/18/2018 8:01:54 AM","E WALNUT ST/RIPLEY ST","          ",1692024.75,1135732.88,"TRAFFIC STOP",,"70  ",Sunday,08
2018053911,"3/18/2018 7:58:53 AM","3500 E GANS RD","          ",1701127.75,1112966.25,"CHECK BUILDING",,"80S ",Sunday,07
2018053907,"3/18/2018 7:41:29 AM","1608 UNIVERSITY AVE","          ",1692714.13,1133439,"PARKING VIOLATION",,"70  ",Sunday,07
2018053906,"3/18/2018 7:36:32 AM","1620 UNIVERSITY AVE","          ",1692955.5,1133437.5,"PARKING VIOLATION",,"70  ",Sunday,07
2018053905,"3/18/2018 7:30:13 AM","200 S ANN ST","          ",1693216.88,1134413.5,"PARKING VIOLATION",,"70  ",Sunday,07
2018053891,"3/18/2018 6:40:52 AM","1306-107 RANGE LINE ST","107       ",1690402.75,1140234.13,"KEEP THE PEACE",,"30S ",Sunday,06
2018053888,"3/18/2018 6:07:58 AM","2900-BLK PARIS RD","BLK       ",1698839.75,1145830.25,"STALLED VEHICLE",,"40W ",Sunday,06
2018053885,"3/18/2018 5:51:24 AM","525-322 ELM ST","322       ",1688285.63,1134368.5,"911 CHECKS",,"70D ",Sunday,05
2018053879,"3/18/2018 5:01:57 AM","11200-BLK E I70 DR NE","BLK       ",1735821.25,1137952.75,"SUSPICIOUS VEHICLE",2018003013,"105 ",Sunday,05
2018053878,"3/18/2018 5:00:31 AM","412-D N COLLEGE AVE","          ",1691242.63,1136977.63,"ASSIST FIRE",,"    ",Sunday,05
2018053869,"3/18/2018 3:46:20 AM","3206 CLARK LN","          ",1700151.5,1139669.38,DISTURBANCE,,"40W ",Sunday,03
2018053867,"3/18/2018 3:35:56 AM","1201-805 PAQUIN ST","805       ",1690631.38,1134066,"SUSPICIOUS INCIDENT",,"70  ",Sunday,03
2018053864,"3/18/2018 3:14:34 AM","3304 CLARK LN","          ",1700581.88,1139620.38,VANDALISM,,"40W ",Sunday,03
2018053858,"3/18/2018 2:45:47 AM","3102-1 GREEN MEADOWS WAY","1         ",1686916.63,1122809.88,LARCENY,,"60E ",Sunday,02
2018053855,"3/18/2018 2:37:16 AM","201 E BROADWAY","          ",1687311.88,1135437.25,"TRAFFIC STOP",,"    ",Sunday,02
2018053854,"3/18/2018 2:36:13 AM","300 W SEXTON RD","          ",1685169.5,1138834.13,"SUSPICIOUS PERSON",,"20W ",Sunday,02
2018053853,"3/18/2018 2:29:29 AM","W BROADWAY/N STADIUM BLVD","          ",1676969.88,1136248.63,ACCIDENT,2018002910,"    ",Sunday,02
2018053852,"3/18/2018 2:28:09 AM","5315-104 PEBBLE BEACH DR","104       ",1709718.13,1135168.5,"LAW ALARM",,"80N ",Sunday,02
2018053851,"3/18/2018 2:27:54 AM","1000 CLAUDELL LN","          ",1678667.25,1139748,"SUSPICIOUS INCIDENT",,"10W ",Sunday,02
2018053850,"3/18/2018 2:27:31 AM","E BUSINESS LOOP 70/HATHMAN PL","          ",1695337.63,1139879.63,"TRAFFIC STOP",,"40W ",Sunday,02
2018053848,"3/18/2018 2:21:20 AM","S PROVIDENCE RD/E STADIUM BLVD","          ",1687546.38,1130408.13,"TRAFFIC STOP",,"60E ",Sunday,02
2018053847,"3/18/2018 2:17:59 AM","E WALNUT ST/N SECOND ST","          ",1687269.13,1135817.63,"TRAFFIC STOP",2018002908,"50E ",Sunday,02
2018053846,"3/18/2018 2:17:15 AM","E BUSINESS LOOP 70/FAY ST","          ",1690844.25,1139935,"TRAFFIC STOP",,"20E ",Sunday,02
2018053844,"3/18/2018 2:16:22 AM","N PROVIDENCE RD/SWITZLER ST","          ",1687564.25,1137069.88,"TRAFFIC STOP",,"20E ",Sunday,02
2018053843,"3/18/2018 2:15:16 AM","N PROVIDENCE RD/FOURTH AVE","          ",1687605.13,1138888.25,"TRAFFIC STOP",,"20E ",Sunday,02
2018053840,"3/18/2018 2:10:10 AM","3203 OLD 63 S","          ",,,"PARKING VIOLATION",,"    ",Sunday,02
2018053839,"3/18/2018 2:09:41 AM","N PROVIDENCE RD/NEBRASKA AVE","          ",1687656.75,1140783,"TRAFFIC STOP",,"20E ",Sunday,02
2018053837,"3/18/2018 2:08:18 AM","1013 N WEST BLVD","          ",1682166.25,1140285.38,"TRAFFIC STOP",18001268,"20W ",Sunday,02
2018053833,"3/18/2018 2:02:24 AM","3405-A CLARK LN","A         ",1701123.38,1140092.38,"PEACE DISTURBANCE",,"40W ",Sunday,02
2018053832,"3/18/2018 2:02:06 AM","N COLLEGE AVE/E WALNUT ST","          ",1691102.13,1135702.88,"TRAFFIC STOP",,"70  ",Sunday,02
2018053831,"3/18/2018 2:01:00 AM","FYFER PL/E BROADWAY","          ",1693454.5,1134818.63,"TRAFFIC STOP",2018002906,"70  ",Sunday,02
2018053830,"3/18/2018 2:00:55 AM","NELWOOD DR/MULBERRY RD","          ",1698091.75,1143925.88,DISTURBANCE,,"40W ",Sunday,02
2018053828,"3/18/2018 1:58:57 AM","1300-BLK SIMS ST","BLK       ",1691252.88,1140760.63,"SHOTS HEARD",,"30S ",Sunday,01
2018053825,"3/18/2018 1:56:39 AM","N NINTH ST/E BROADWAY","          ",1689448.5,1135396.13,"TRAFFIC HAZARD",,"70D ",Sunday,01
2018053820,"3/18/2018 1:50:49 AM","BROWN STATION RD/BLUE RIDGE RD","          ",1699164.5,1147762.63,"SHOTS HEARD",,"30N ",Sunday,01
2018053818,"3/18/2018 1:48:17 AM","3217 S OLD 63","          ",1696077.63,1122213.25,"911 CHECKS",,"80S ",Sunday,01
2018053814,"3/18/2018 1:45:47 AM","1412 RANGE LINE ST","          ",1690457.88,1140688.25,"TRAFFIC STOP",,"30S ",Sunday,01
2018053811,"3/18/2018 1:43:21 AM","S PROVIDENCE RD/KENTUCKY BLVD","          ",1687662,1131086.88,"TRAFFIC STOP",,"60E ",Sunday,01
2018053809,"3/18/2018 1:42:41 AM","2200-BLK E BROADWAY","BLK       ",1695706,1134108,"TRAFFIC STOP",2018002905,"80S ",Sunday,01
2018053807,"3/18/2018 1:40:52 AM","E BROADWAY/N OLD 63","          ",1694307,1134632.13,"TRAFFIC STOP",2018002907,"80N ",Sunday,01
2018053805,"3/18/2018 1:37:01 AM","1019 E BROADWAY","          ",1689949.88,1135430.88,"CHECK SUBJECT",,"70D ",Sunday,01
2018053803,"3/18/2018 1:35:13 AM","RANGE LINE ST/E BUSINESS LOOP 70","          ",1690235.5,1139918.13,"TRAFFIC STOP",,"20E ",Sunday,01
2018053801,"3/18/2018 1:34:08 AM","N SEVENTH ST/E BROADWAY","          ",1688838.88,1135410.5,"TRAFFIC STOP",,"70D ",Sunday,01
2018053800,"3/18/2018 1:32:31 AM","1100 KNIPP ST","          ",1676859,1140753.88,LOCKOUT,,"10W ",Sunday,01
2018053799,"3/18/2018 1:31:19 AM","WAUGH ST/E BROADWAY","          ",1690559.63,1135335.5,"TRAFFIC STOP",,"70  ",Sunday,01
2018053796,"3/18/2018 1:29:12 AM","RANGE LINE ST/ELLETA BLVD","          ",1689714.75,1143778.25,"TRAFFIC STOP",,"30S ",Sunday,01
2018053794,"3/18/2018 1:28:15 AM","PARK AVE/N TENTH ST","          ",1689766.38,1136475.13,"TRAFFIC STOP",,"20E ",Sunday,01
2018053793,"3/18/2018 1:24:13 AM","E BROADWAY/SHORT ST","          ",1690370.5,1135371,"TRAFFIC STOP",,"70D ",Sunday,01
2018053792,"3/18/2018 1:23:48 AM","1710-3 KITTY HAWK DR","3         ",1693632.63,1144359.25,DISTURBANCE,2018002909,"30S ",Sunday,01
2018053791,"3/18/2018 1:23:42 AM","UNIVERSITY AVE/S COLLEGE AVE","          ",1691018.88,1133523.25,"LEAVING THE SCENE ACCIDENT",,MUG2,Sunday,01
2018053789,"3/18/2018 1:22:15 AM","1270 I70 E","          ",1689433.38,1141622.63,"TRAFFIC STOP",,"10E ",Sunday,01
2018053786,"3/18/2018 1:21:43 AM","126 S PROVIDENCE RD","          ",1687685.75,1134786,"TRAFFIC STOP",,"50E ",Sunday,01
2018053785,"3/18/2018 1:21:15 AM","RANGE LINE ST/ELLETA BLVD","          ",1689714.75,1143778.25,"TRAFFIC STOP",,"30S ",Sunday,01
2018053783,"3/18/2018 1:19:35 AM","2000 NEWTON DR","          ",1687203.5,1143276.5,"911 CHECKS",,"10E ",Sunday,01
2018053782,"3/18/2018 1:17:54 AM","5305-211 EDENTON BLVD","211       ",1691757.5,1155484.75,"ASSIST FIRE",,"30N ",Sunday,01
2018053781,"3/18/2018 1:17:36 AM","126 S PROVIDENCE RD","          ",1687685.75,1134786,"TRAFFIC STOP",,"50E ",Sunday,01
2018053779,"3/18/2018 1:16:53 AM","N PROVIDENCE RD/E ASH ST","          ",1687575,1136146,"TRAFFIC STOP",,"50E ",Sunday,01
2018053776,"3/18/2018 1:14:39 AM","N COLLEGE AVE/PARIS RD","          ",1691148.75,1137120.88,"TRAFFIC STOP",,"70  ",Sunday,01
2018053775,"3/18/2018 1:13:08 AM","301 CAMPUSVIEW DR","          ",1687373.88,1125424.75,"TRAFFIC STOP",18001266,"60E ",Sunday,01
2018053774,"3/18/2018 1:11:11 AM","N GARTH AVE/E FOREST AVE","          ",1686283.63,1139554.88,"TRAFFIC STOP",,"20W ",Sunday,01
2018053772,"3/18/2018 1:10:05 AM","BIG BEAR BLVD/N PROVIDENCE RD","          ",1687727.13,1144881.13,"TRAFFIC OBSERVATION",,"10E ",Sunday,01
2018053768,"3/18/2018 1:07:24 AM","S COLLEGE AVE/UNIVERSITY AVE","          ",1691028.75,1133532.75,"TRAFFIC STOP",,MUG2,Sunday,01
2018053767,"3/18/2018 1:05:40 AM","E BROADWAY/S COLLEGE ST","          ",1708852.25,1071004.13,"TRAFFIC STOP",,"210 ",Sunday,01
2018053765,"3/18/2018 1:04:53 AM","ROCK QUARRY RD/SOUTHLAND DR","          ",1693538.63,1120476.5,"TRAFFIC STOP",,"60E ",Sunday,01
2018053763,"3/18/2018 1:02:03 AM","205 N COLLEGE AVE","          ",1691066.38,1136309.63,"PEACE DISTURBANCE",,"70  ",Sunday,01
2018053762,"3/18/2018 1:00:23 AM","E WALNUT ST/HUBBELL DR","          ",1690553.25,1135722.63,"TRAFFIC STOP",,"70  ",Sunday,01
2018053761,"3/18/2018 1:00:08 AM","1019 E BROADWAY","          ",1689949.88,1135430.88,"SUSPICIOUS VEHICLE",,"70D ",Sunday,01
2018053757,"3/18/2018 12:54:58 AM","ROCK QUARRY RD/E STADIUM BLVD","          ",1690746.13,1129223.38,"TRAFFIC STOP",,"80S ",Sunday,00
2018053753,"3/18/2018 12:46:40 AM","S COLLEGE AVE/SOUTHPARK DR","          ",1690950.5,1130031.88,"ASSIST OFFICER",,MUG2,Sunday,00
2018053752,"3/18/2018 12:43:52 AM","N HWY 63 SB/BROWN STATION RD","          ",1699500.38,1150456.25,"TRAFFIC HAZARD",,"30N ",Sunday,00
2018053750,"3/18/2018 12:42:23 AM","N TENTH ST/E BROADWAY","          ",1689752.88,1135391.88,"TRAFFIC STOP",,"70D ",Sunday,00
2018053749,"3/18/2018 12:42:11 AM","1402 BASS AVE","          ",1691767.25,1134398.25,VANDALISM,2018002904,"70  ",Sunday,00
2018053748,"3/18/2018 12:42:03 AM","S COLLEGE AVE/WILSON AVE","          ",1691021.25,1132904.88,"TRAFFIC STOP",,MUG2,Sunday,00
2018053746,"3/18/2018 12:41:13 AM","913-A E BROADWAY","A         ",1689600.25,1135438,"CHECK SUBJECT",,"70D ",Sunday,00
2018053744,"3/18/2018 12:40:33 AM","5700-BLK ABERCORN DR","BLK       ",1668895.38,1112775,"SUSPICIOUS VEHICLE",,"60W ",Sunday,00
2018053738,"3/18/2018 12:33:00 AM","S PROVIDENCE RD/E STADIUM BLVD","          ",1687546.38,1130408.13,"TRAFFIC STOP",,"60E ",Sunday,00
2018053736,"3/18/2018 12:30:25 AM","KENTUCKY BLVD/TIGER AVE","          ",1688605.38,1130922.5,"ASSIST OFFICER",,MUG1,Sunday,00
2018053735,"3/18/2018 12:28:05 AM","S TENTH ST/CHERRY ST","          ",1689745.38,1135011,"TRAFFIC STOP",,"70D ",Sunday,00
2018053732,"3/18/2018 12:27:19 AM","GRINDSTONE PKWY/BEARFIELD RD","          ",1696185.13,1121445.5,"TRAFFIC STOP",,"80S ",Sunday,00
2018053731,"3/18/2018 12:26:35 AM","S PROVIDENCE RD/E GREEN MEADOWS RD","          ",1687470.5,1122548.38,"TRAFFIC STOP",,"    ",Sunday,00
2018053730,"3/18/2018 12:25:59 AM","KENTUCKY BLVD/TIGER AVE","          ",1688605.38,1130922.5,"TRAFFIC STOP",,MUG1,Sunday,00
2018053728,"3/18/2018 12:24:02 AM","E NIFONG BLVD/S PROVIDENCE RD","          ",1687417.38,1120341,"TRAFFIC STOP",,"    ",Sunday,00
2018053726,"3/18/2018 12:22:31 AM","S COLLEGE AVE/ROLLINS ST","          ",1691020.38,1131988.25,"TRAFFIC STOP",,MUG2,Sunday,00
2018053723,"3/18/2018 12:17:37 AM","1280 I70 E","          ",1694640.13,1141142.63,"LEAVING THE SCENE ACCIDENT",2018002903,"30S ",Sunday,00
2018053722,"3/18/2018 12:15:36 AM","2504-B W WORLEY ST","B         ",1675614,1138759.63,"CHECK BUILDING",,"10W ",Sunday,00
2018053720,"3/18/2018 12:13:34 AM","29 W NORTH CEDAR LAKE DR","          ",1685385.75,1115990.88,DISTURBANCE,,"60W ",Sunday,00
2018053719,"3/18/2018 12:12:40 AM","S COLLEGE AVE/E STADIUM BLVD","          ",1690744.38,1129267.88,"TRAFFIC STOP",,MUG2,Sunday,00
2018053718,"3/18/2018 12:10:20 AM","S COLLEGE AVE/HOSPITAL DR","          ",1691019.38,1130296.38,"TRAFFIC STOP",,MUG2,Sunday,00
2018053714,"3/18/2018 12:01:52 AM","E BROADWAY/CAPRI DR","          ",1693817.75,1134777.88,"TRAFFIC STOP",,"70  ",Sunday,00
2018053712,"3/18/2018 12:00:44 AM","N PROVIDENCE RD/E ASH ST","          ",1687575,1136146,"TRAFFIC STOP",,"50E ",Sunday,00
2018053711,"3/17/2018 11:58:59 PM","4407 RICE RD","          ",1705611.88,1143207.25,LARCENY,,"40E ",Saturday,23
2018053706,"3/17/2018 11:52:04 PM","E STADIUM BLVD/ROCK QUARRY RD","          ",1690731.88,1129260.13,"TRAFFIC STOP",,MUG2,Saturday,23
2018053698,"3/17/2018 11:41:48 PM","403 W BUSINESS LOOP 70","          ",1684957,1140712.88,"CHECK SUBJECT",,"20W ",Saturday,23
2018053696,"3/17/2018 11:40:28 PM","S FIFTH ST/CONLEY AVE","          ",1688146.38,1132909.5,"TRAFFIC STOP",,MUG1,Saturday,23
2018053695,"3/17/2018 11:37:27 PM","E BROADWAY/WAUGH ST","          ",1690549.75,1135366,"TRAFFIC STOP",,"70D ",Saturday,23
2018053693,"3/17/2018 11:35:35 PM","1812-1W E BROADWAY","1W        ",1694058,1134482.63,"911 CHECKS",,"70  ",Saturday,23
2018053689,"3/17/2018 11:31:46 PM","119 S SEVENTH ST","          ",1688750.75,1134805.88,"LIQUOR LAW VIOLATION",2018002899,"70D ",Saturday,23
